,ID,Is_Lead
1074,DJ43FJEN,1
1075,9G7CGD3C,0
1076,DYBXGBFU,1
1077,FJU3EAS5,0
1078,2X4WKSFP,0
1079,BUHDYYGL,0
1080,QWWFB53L,0
1081,4DIOJQQX,0
1082,IQDNORWY,1
1083,MKXO7DVG,0
1084,NIRZ4HID,1
1085,5CSV6TOA,0
1086,9SP9SJJE,1
1087,GQ7VMAJN,1
1088,VSJHZY3Q,0
1089,BBHTJLPQ,0
1090,Q3STKNUB,1
1091,RX7XF57H,0
1092,2AYJMXM2,0
1093,XS3Q7AZR,0
1094,NTFACGEL,1
1095,JRXVV5GJ,0
1096,TPSEHTTQ,0
1097,VNORJUB2,0
1098,UPNEWLXW,0
1099,ZFRVI2UZ,1
1100,DAD4EMXW,0
1101,LUVNAEPN,0
1102,KUKPJIXJ,1
1103,EFFMCIMW,0
1104,G8GN4JNV,0
1105,F6YE3HVL,0
1106,NXDXBMBF,0
1107,MHSJQ4JV,1
1108,ZV5H4FDP,0
1109,SXHNHYFX,0
1110,FFHSRPBN,0
1111,Z2VJAMOW,0
1112,HNS3R3D5,1
1113,QADPUPRH,0
1114,C6WQT4RX,0
1115,56WAN93C,0
1116,NRPPMJWP,1
1117,XJFB5B9W,0
1118,3BQVCYAE,0
1119,EINEPRYC,0
1120,CFEXBQSJ,1
1121,SKAFGCWQ,0
1122,GU8ONBGT,1
1123,M9AFNCEQ,0
1124,UUFE3JAX,1
1125,PT59Y8HN,1
1126,ARAZ5ZVL,0
1127,PVNZKRS2,0
1128,JPRR3MJX,1
1129,EXZFCXZP,0
1130,SDVPTGTB,0
1131,EIJIAREQ,0
1132,3BAYEXZC,0
1133,MHNGXLNY,0
1134,DCXCPZVX,1
1135,GY3GGMD6,1
1136,ZC6SSPYK,1
1137,XNOFGM36,1
1138,BKAUTCVF,0
1139,QCJLXDJ8,0
1140,UGYADX5L,1
1141,GGFGJNYK,0
1142,CELABZOL,1
1143,EGEBKGVH,1
1144,OXWWZMVZ,1
1145,YLUDZJQB,1
1146,KPSVKJBB,0
1147,QUBAWSUU,0
1148,C2IB9QPQ,0
1149,GEDNUQUA,0
1150,XBSA5NGK,0
1151,HXXI4BN2,1
1152,JMOTEOOJ,0
1153,EQQSMGXD,1
1154,WRPD2HMF,1
1155,4C7CY3ER,1
1156,EAYJ4OJF,0
1157,2MEMZBBY,1
1158,NX428PF5,0
1159,XYQ4HMEE,1
1160,74QHCPOR,0
1161,6CZVKQTC,0
1162,LKI8SIWO,1
1163,E7SJU7FV,1
1164,JRTVTWUY,0
1165,EXQSXAHB,0
1166,DAVGFGE3,0
1167,NDYNMDUS,1
1168,HCJYF2QZ,0
1169,MYGFN2IW,0
1170,SOGYHWEX,0
1171,XRDU4PBA,0
1172,BUGVH4DZ,0
1173,JNNEZCBB,0
1174,5FKFGIZC,0
1175,NUEGYUGH,0
1176,ABFQUVTA,0
1177,WMWAQLVG,0
1178,IYVVBXWR,0
1179,NREVGZLT,0
1180,U3BH4IY4,1
1181,EFMRYVOU,1
1182,JYP6C5FS,1
1183,KEPXCN2O,0
1184,INAKY9RK,0
1185,CWFCD2XN,1
1186,DAJT6YYA,0
1187,XV2WQ7GY,0
1188,JWVNPODL,1
1189,H5KVKZQY,1
1190,HFSJS8WA,1
1191,JE2Q5DCN,0
1192,WFGZQVVN,1
1193,DX8A78IA,0
1194,LHDE2QJC,0
1195,27WCHANV,0
1196,NGDJFWPK,0
1197,9AFT9Z67,0
1198,8XMAYA7Z,1
1199,T5TGKHOM,0
1200,KNUQEVWC,0
1201,DIFJFDR7,0
1202,XKAB9QYG,0
1203,CU7WX4M2,1
1204,TUFWHICI,1
1205,CSUXS6UC,0
1206,HEUYOQJS,0
1207,ZXHATVUN,0
1208,KWR4BJAI,0
1209,F7RZRQVW,0
1210,JUJWCYPP,0
1211,2P8MMC3U,1
1212,EBV3ROLX,0
1213,FB33CRMM,0
1214,8AXBJ3ZN,0
1215,SZHWFXMQ,0
1216,NJYNANBT,0
1217,F2DZBV9E,0
1218,MWHOTDGD,1
1219,JKGQ6Q59,0
1220,4F4UVPIS,1
1221,KDBEZB4W,0
1222,4IUEVZR6,0
1223,CKDLDGBK,0
1224,BMBMKLO5,1
1225,L2DWAWQ8,1
1226,UYXLWIRP,0
1227,FIIFQK7R,0
1228,TBMUHP5Y,0
1229,ACKAWX6A,1
1230,ZWGMQZGS,0
1231,NYCJAH9H,0
1232,3R3Q7LQU,1
1233,NIBKBT5J,0
1234,N9TMNZFO,0
1235,TURJYWRJ,0
1236,7M579PSP,0
1237,6WSQZRZD,1
1238,6P5GXEAY,1
1239,DIRV6QNM,0
1240,DKYWNCLE,0
1241,R4MRAHPP,0
1242,EKYVSQ5T,0
1243,N4BRANZJ,1
1244,BUXRZYW4,0
1245,A6BSMDIU,0
1246,G7LVRCOZ,0
1247,XKWQPGCN,0
1248,WXCVPZVR,0
1249,QWT7FVWQ,0
1250,UESNISUC,0
1251,U96QQDMA,0
1252,KGKRLGHN,1
1253,B48AAWO4,0
1254,4KDFRJTQ,1
1255,V99WB3MP,0
1256,9USF3V2T,0
1257,8TTBHDWW,0
1258,44NXV522,0
1259,GUVTVHVA,0
1260,FNMYKXQ8,0
1261,AMM2AUGN,0
1262,HNBGGECH,1
1263,IAKCCEQE,1
1264,TXHYU53A,0
1265,J9TVCS4P,0
1266,PQFG7RVU,1
1267,E4XHEY5M,1
1268,ZGXJAJHD,0
1269,SF3U5N9N,1
1270,GQAW8GKJ,0
1271,BSYAT4Q6,1
1272,MEMAFSXY,0
1273,65RFJYZA,0
1274,SPFVIIHP,0
1275,7JYEFUQQ,0
1276,XNZB34YR,0
1277,WZBGLHSP,0
1278,87GW5R2B,0
1279,FEPZABDS,0
1280,JNF4M6HC,0
1281,BVCDEFKW,1
1282,J3ZWSXCO,0
1283,YBLEGRSE,0
1284,WTF8P7V8,1
1285,ABIYRCGE,0
1286,KNMYXLRC,0
1287,CFVLZIN7,0
1288,K47UMJDR,1
1289,2RDRCURM,1
1290,N4HKJDBX,0
1291,WGGRDUJM,0
1292,6R8SWNWL,0
1293,MB5EVGMF,1
1294,4XMAPD2C,0
1295,B382IJYT,0
1296,AZIXBJDW,1
1297,FJSWUU3X,0
1298,TMB7UW6N,1
1299,BEGGFDCW,0
1300,TVJPH4BN,1
1301,9FSPZ5WG,1
1302,KOBVJ9DT,0
1303,2VCDTZKX,0
1304,JDTSV7UJ,1
1305,MHVNW7PC,1
1306,WSGMINXL,1
1307,BAGZCANC,0
1308,QU6LRB7T,0
1309,77MMC3ZJ,1
1310,HQKV8JZH,0
1311,RU843WAT,0
1312,3PRFSYJP,0
1313,FZR8DAAY,1
1314,BKBEQ7EH,0
1315,BMBYJTCF,0
1316,9F3JS3SS,0
1317,LNTHB8EC,0
1318,2NOO8MXG,1
1319,FVEDRPAS,1
1320,C4UMWDFD,0
1321,XMHRUSX7,1
1322,VJMAGUNE,0
1323,D3CYVWRZ,0
1324,3CWZG8YW,0
1325,7GW8HWJB,1
1326,JEPSMPY6,0
1327,BFOWNRPA,0
1328,J2AGEJWO,0
1329,ASM8RE94,0
1330,TLZ5WSBY,0
1331,SWFQFAFE,0
1332,FGBY3BM3,1
1333,CA5MVMTK,0
1334,76O7BYB3,0
1335,I8I4UQQ2,0
1336,8Q4FXOQI,0
1337,7N8S8RVP,0
1338,JMNT6HKQ,0
1339,4AQYP6T4,1
1340,CCVEYPDT,1
1341,NEZUZXSE,0
1342,ZYRBHE5X,0
1343,BTHUEGSL,1
1344,QUVYSJKC,1
1345,SXNBY7P8,0
1346,QCWOXVDT,1
1347,SDBKBFUC,0
1348,N3HQXP93,0
1349,FJF2R559,0
1350,DX2NSTRC,1
1351,B7S5FXNB,0
1352,FZNCCJS5,1
1353,MFWRUU8O,0
1354,KCKK5NAN,1
1355,WLY7WNSY,1
1356,TV7JSWHS,0
1357,WEFRAEUB,0
1358,WQKVFKYX,1
1359,LDCWXFZR,0
1360,7WYKPTE4,1
1361,VXJR9OHG,0
1362,DGBWPXE4,0
1363,WOBGZCHF,1
1364,GM5ZLTAD,0
1365,EEYQ92WM,1
1366,A9QTKLTQ,0
1367,EVRYFMM5,0
1368,HZT7GMIB,0
1369,VQPBAQMK,0
1370,HFBOEXFJ,0
1371,MXGYNVZB,0
1372,M9KP7EQW,0
1373,M8PSGEVT,0
1374,8YJWOC4T,1
1375,W7DPYWKU,0
1376,HSESPJWF,0
1377,AUUETMSE,1
1378,EIBVIG5Z,0
1379,AHLQFSXG,0
1380,C6VMEVM9,0
1381,JGRVWRRF,0
1382,3EGEKWHW,0
1383,N4X6DSFX,0
1384,FKK9S25E,0
1385,RZTPYTEW,0
1386,JNEWQFNU,0
1387,AUQJSUGZ,1
1388,HUVXAHJI,0
1389,V4TNVMQA,0
1390,R9W4YUP6,0
1391,SJVU6JTU,0
1392,6Y8QBWPR,0
1393,LQMX2YPW,0
1394,JAHLSX5B,0
1395,79ARKMPK,1
1396,RCU9KEFC,0
1397,IGTEJF6Z,0
1398,MWCTTZKD,0
1399,CTHTL8KP,0
1400,BZHHVRK6,0
1401,VMTNCLZT,0
1402,QN7EONYV,1
1403,3M3TQVJB,1
1404,KRGBGRU4,0
1405,KD8DRTPQ,0
1406,OJAHSFEI,0
1407,A5WDUTPR,0
1408,LRHVBP6H,0
1409,G8AFNBV3,0
1410,G9MPN3TN,0
1411,NVMUEXZS,0
1412,KHY39N7W,0
1413,UDFHXSNF,1
1414,C4UHSO4M,1
1415,KF8AQSMN,0
1416,K72DSIY8,1
1417,6PQT2YFR,0
1418,M3X5VR2A,0
1419,U5M6GKM7,0
1420,BRYAIT3P,0
1421,TEVB5SKJ,1
1422,B8SQBSVB,0
1423,5VSQVPCD,0
1424,ARUFAQUG,0
1425,BSEBPB5B,0
1426,EQOHOMQT,0
1427,H65H9VAB,0
1428,8BFKOWDE,1
1429,2JVZ5ZND,0
1430,37UPT2GG,0
1431,PW4FQ6CY,0
1432,GWZ4KHC5,0
1433,X3A32ZZF,0
1434,CGSBXAKR,0
1435,7Q42UYDY,0
1436,9GA7NGKE,0
1437,G4DBSQT5,0
1438,XJYQYVGA,0
1439,84OKFQHS,0
1440,BX8KYC5S,0
1441,CHH2S35Z,1
1442,7XFS9HEX,0
1443,FBQGRLNV,0
1444,2TTGLFLQ,0
1445,2WRIMONC,0
1446,CJBRGWGN,0
1447,HANH6YZP,0
1448,4KPA4YHR,1
1449,DFPII22O,0
1450,EJUUMWPQ,0
1451,NNDUP9EE,0
1452,CB5TGLCW,1
1453,EUIWEHP4,0
1454,IBV4SSPJ,0
1455,PUXVSVTQ,0
1456,LCKPRODK,0
1457,XNRC4VHE,0
1458,7OK937XC,1
1459,ZZGRDMI9,0
1460,5N2Z7YLL,0
1461,K5EG5AHN,0
1462,RGMTYHIQ,0
1463,KR8BXBYI,0
1464,KCFYYRC4,0
1465,GHDVHBYI,0
1466,Z5KN8VUG,1
1467,GD6KQJZ6,0
1468,VDU6B9FP,0
1469,5RBD9D3D,0
1470,BDQMQUCX,0
1471,HHAY4EQP,1
1472,XITEYKTK,0
1473,A5CGK77N,0
1474,FQVWNCGS,0
1475,DMTN958M,0
1476,CJB3RDDP,0
1477,M7M3ZD4W,0
1478,FFH5XEUC,1
1479,DRMDQNWQ,0
1480,JYKXFWX3,0
1481,LVFJPUDN,0
1482,MEKQ7GCG,1
1483,BSXVJKHS,0
1484,H6BB5R3Z,0
1485,RRTQIQJC,0
1486,JIFBAYCB,0
1487,AV2JZRVT,0
1488,3EJZUSRJ,0
1489,KCPF5JAF,0
1490,XQKVPKM6,1
1491,JOCDNXXF,1
1492,I9WJA6JF,0
1493,9RSAUUPH,0
1494,P36MMR7X,0
1495,CARDYWPM,0
1496,BCG8TQNU,1
1497,IVVD5SDI,0
1498,KHUDKRPY,0
1499,CZWXZC96,0
1500,GBDWHKPZ,0
1501,EM6INKA7,0
1502,HCFX8ED7,0
1503,EWVEGMSZ,0
1504,TLMU4IA9,0
1505,NHA4TOFK,0
1506,P3FDRZXZ,1
1507,HE6MSALD,0
1508,FJFLVDDU,0
1509,XKAQ5I8F,0
1510,R2WQJLUY,0
1511,ARKM4WXM,0
1512,N8EGFHYY,0
1513,EIZWMHTJ,0
1514,MHXS3PMC,0
1515,DYXCPZQY,1
1516,EOFH3KXX,0
1517,MONOOTVT,1
1518,YHBKXDXX,0
1519,VUXK7TAA,0
1520,CVZBBQVV,0
1521,2EGUR28K,1
1522,RZJLGYYY,0
1523,HAEGBJQZ,0
1524,LB4UJNDU,1
1525,UAFJCYPO,0
1526,6CFWA3NW,1
1527,9VUKGTAI,0
1528,WGU24R2Q,1
1529,NUWD3FAY,0
1530,2FB8VYNF,1
1531,G8S5JR7U,0
1532,E7GADWU6,1
1533,QGVKWG2W,0
1534,NRPYAN2I,0
1535,LB9ZPNBY,0
1536,KBUU9GTF,0
1537,KTDHZXB8,0
1538,CCERCB6H,0
1539,NMJN8TQV,0
1540,KHXJYMEI,0
1541,C72RZOYA,0
1542,DMJ9T46J,0
1543,HLWMKRRA,1
1544,QKFPXRFV,0
1545,8QZNJIDP,0
1546,XVPTR2AY,0
1547,4VX8DC5R,1
1548,MA8SO4SK,0
1549,JMPKZWTU,0
1550,BQL8ZKNW,0
1551,3W9NM8ZH,0
1552,ERXQJFCE,0
1553,DRHQTRDS,0
1554,JYSJGDDN,0
1555,XW6BJF7L,1
1556,MJ27JAKH,0
1557,QBXUNKWA,0
1558,NMWZTIEH,0
1559,CQJBIP99,0
1560,MGAK3GXZ,0
1561,L6CSN3BB,1
1562,WREQBSUI,0
1563,E2WGCUPA,0
1564,8M2YTHRZ,1
1565,F4JEQKNU,0
1566,3IDP22GW,0
1567,XAMJRCYU,1
1568,DTER2R7D,1
1569,I98Z8HNE,1
1570,HR5XBJVM,0
1571,YGZTMGB7,1
1572,PSBOHVNJ,0
1573,8QUFXEMA,0
1574,KMGBZNCA,0
1575,7ERZDEMI,0
1576,GNLWEDZP,0
1577,SPQEDCOU,0
1578,NSQ4RKNO,0
1579,DCV7CJDQ,0
1580,5NYXHRMH,1
1581,CRCXSST6,0
1582,ACRPCPRE,0
1583,DD8T2DRC,0
1584,52MTEBDZ,0
1585,P2PWARDS,1
1586,AWAJBXLB,0
1587,CRA6MEMV,0
1588,7ASYXE6A,0
1589,6HBRAE9M,1
1590,URKOW8RA,1
1591,MBHGUV56,0
1592,6BRMRNTO,0
1593,2QQGUDAK,1
1594,EDZUZTOB,0
1595,KWCTLHMC,0
1596,MPAYJAXN,1
1597,H3MXHXJO,0
1598,SQTKLMAI,1
1599,NBOOLRF5,0
1600,MBXRFCTT,1
1601,NMMPZMNA,1
1602,AMW6NJCF,1
1603,6CHFWCCQ,1
1604,BSKFYPCC,0
1605,KGN8GHKZ,0
1606,HBJBJHOK,1
1607,IJNW95EO,0
1608,4N34ZZRA,0
1609,6WKTEOFZ,0
1610,FX94RDNW,0
1611,KS4JBTL6,1
1612,FJAVTJS7,0
1613,UPQEVVMU,0
1614,CRZB4ZGB,0
1615,JYJRVZTT,0
1616,KQK8S8CG,1
1617,JFRO8OTN,0
1618,2BLTXHSB,0
1619,BZHZVPKC,0
1620,GE4VFAJH,1
1621,MADCDZES,0
1622,D7YPJDAK,0
1623,EAVAMG2B,0
1624,9BJB9WNR,1
1625,3TLLGKJA,0
1626,F62R3PGZ,0
1627,68WEXKVB,0
1628,JXR5N7CH,1
1629,L7I6EJMW,0
1630,TRILX8QT,0
1631,CQSTKDUX,0
1632,AQKGFEZB,0
1633,SAVZ56EA,0
1634,VGRHH5BK,0
1635,GTCDNMBF,0
1636,XVMJMPCD,0
1637,CKFQQNDA,0
1638,QDHHEHWA,0
1639,H6SXNKC7,0
1640,E2JAMLQP,0
1641,XZMGB5FR,1
1642,EMABPFPH,0
1643,KBGBNFWA,1
1644,IGFPECKT,0
1645,KQUOKKT7,0
1646,RBOQSGHA,0
1647,X22A8KUZ,1
1648,WB2SVZPT,1
1649,DIFQVALO,1
1650,QHHZBBMU,1
1651,SJT5VHTP,1
1652,O9FMB7MX,0
1653,LDCJ5GBW,0
1654,MOSXMCCN,1
1655,FX3L4S6Z,0
1656,HCCSVCEP,0
1657,FDZXYMRH,0
1658,LXEQHH2D,0
1659,6HA3NXDS,0
1660,68PYT3CF,0
1661,VE4UYZTU,0
1662,FRDT2DBR,0
1663,GSD6VHA2,0
1664,AMKSWFDH,0
1665,XRYP3VYK,0
1666,XIFVSSV6,0
1667,W4RJBEBS,0
1668,5SUTW9QL,0
1669,FAHIFIFF,0
1670,4ZR2TMOA,0
1671,EZBSYWQU,0
1672,FSCMUMLE,0
1673,2LSC8W9Z,1
1674,6RPGHRCA,0
1675,CDX3MIHD,0
1676,KJJHZMNJ,0
1677,HABY38BN,0
1678,X5ELUSJE,0
1679,ZJTTQEEL,1
1680,MHUC5RGD,1
1681,NCWSS9X9,0
1682,IMNXDL3Z,1
1683,BTXMKNZR,0
1684,RXY2YNXP,0
1685,MWBFFQS8,0
1686,XRQHD9HF,1
1687,JDCPVCYR,0
1688,8SKL8H7A,0
1689,JYNRYFMJ,0
1690,LBEENGGK,0
1691,6CP6PTHP,1
1692,JZPNE5IC,0
1693,EXG8YGY8,0
1694,G9IKZ7ZM,0
1695,NRFCEPWB,0
1696,KIO6ET4Y,0
1697,C2V7HUFW,0
1698,JMQ8HXVX,0
1699,DZHFMHDP,0
1700,DJYJX2LQ,0
1701,DZXQUWMJ,1
1702,B9PYFTEG,1
1703,BYZM6IJU,0
1704,OX8QRYTC,0
1705,DPRMUEJH,0
1706,F7VJVTPC,0
1707,FBFSXNKI,0
1708,NDJKC9JU,0
1709,GXCMF6SK,0
1710,MZKVMMS4,0
1711,5CKXZQV6,0
1712,BVVTQ46L,0
1713,XYBBBVVF,1
1714,LKJUDPFW,1
1715,FIBAXTSJ,1
1716,PX4ZNEC8,0
1717,PASZ3TZA,0
1718,56JJFDR2,0
1719,DAUEAXV9,0
1720,GT3SHMCU,0
1721,JMWTNUDB,0
1722,VWAFGRYE,0
1723,IZOUQCSK,1
1724,25OTR6YQ,0
1725,6CCREH8G,0
1726,B7D5YXOD,1
1727,VV4TJS8A,1
1728,KHSDJXWT,0
1729,YRNP87NE,1
1730,6WKPH9E9,0
1731,JQSXEBGA,0
1732,DLGVXWHS,0
1733,K75U5YXV,0
1734,GODZSYEN,0
1735,D4WQ5JRA,0
1736,8W387TWK,1
1737,F4KMX5QM,0
1738,NPYQKCC5,0
1739,Z7XYQHLH,0
1740,JCYZJMYR,0
1741,9HPHCGHS,0
1742,AG8YSH4M,0
1743,DAZOP4BA,0
1744,CV8IK8X9,0
1745,TWNNJKBX,1
1746,3WBWV7EX,0
1747,NUKBFHG8,0
1748,FPQKCEDO,1
1749,AYHPAVUH,0
1750,IYNZOF6K,0
1751,8JGJ8TVA,1
1752,BGGHCJ2P,1
1753,29PCFKCG,0
1754,VYSFNL5P,0
1755,DPGKPM5P,0
1756,N9VIFMHZ,1
1757,FJHKOSSH,1
1758,BM7QTWXD,1
1759,JEAWZGY5,1
1760,AMXVPAQW,0
1761,6NPMVNPP,0
1762,V6KDRPBY,0
1763,B4MCCVVO,1
1764,69XKCPBC,0
1765,YCBHDT5P,0
1766,VCGGAILJ,1
1767,YENZ8DFZ,0
1768,ZRXFGXH6,0
1769,ZUSVDUE3,0
1770,Q4GJCUZP,0
1771,HVPZITBN,1
1772,F9BRWDRG,1
1773,DG5XRYOJ,0
1774,F2GGTCD2,1
1775,APW7EQTP,1
1776,T9RBWPTW,0
1777,TUVMYNMQ,0
1778,XYFX5WQL,0
1779,WDRGMKSE,1
1780,FEUQUMOI,0
1781,7HXMUQTC,0
1782,EYWCWLXM,0
1783,FMNZQTSX,0
1784,BALUUQAP,0
1785,6CET7BJA,0
1786,SZGF26YZ,1
1787,PBYPIG2U,1
1788,HS2MGMPK,1
1789,PEYRJZQS,1
1790,UWRBD62Q,0
1791,C5JNWH79,0
1792,J3NTGAHU,0
1793,PXJSBUVP,1
1794,3KE3EEGT,0
1795,YH7DFAZY,0
1796,HDOSTZHZ,0
1797,BNFYTZMZ,0
1798,2RJYTKGU,0
1799,ANHPQKSA,0
1800,NKDVIVLJ,1
1801,3QGPNTBL,1
1802,P72BNE2P,0
1803,ZJG2HC8M,0
1804,BEWTRHJ7,0
1805,CNXM8JVN,0
1806,H7JTSSBU,0
1807,VXWWRDEP,0
1808,BBWDVHAS,0
1809,QWDRBX9N,1
1810,YXE7PFNK,0
1811,EQT5X3B5,0
1812,QPTX8DTC,0
1813,AUYCFK9W,0
1814,MUJZNZES,0
1815,9ASTPH95,0
1816,EATSKUUH,0
1817,EEEZMHXQ,0
1818,FGCP2LEE,0
1819,BDJWIXPB,0
1820,LV9HNTOO,0
1821,AID8MGQG,0
1822,LW8F5VYJ,0
1823,VKZHTVNE,0
1824,AENWPXT6,0
1825,CVTRZN5P,1
1826,2MXUF8MT,0
1827,HEKVEQXU,1
1828,IZKSKMWB,0
1829,FK39K5PH,1
1830,2QHTYUYB,0
1831,FPRSBK89,1
1832,5S2GPQID,0
1833,GACQR6R7,1
1834,ULZYVWRZ,0
1835,WAL6YFUQ,0
1836,PN54KVRS,0
1837,AA8IYUDI,1
1838,KF4WHA9U,0
1839,4WORCJX4,0
1840,TKACKRFV,0
1841,PK6MDGNH,0
1842,KFYJV3SS,1
1843,GEORLUUU,0
1844,7KHBEGWB,1
1845,RYD8SLEN,0
1846,XQ2BEXRO,1
1847,HJ86CW9Y,0
1848,CYLS7DNT,0
1849,KFSQV3NH,0
1850,FRKGHCPT,0
1851,KYKABEVM,1
1852,SBPE4Z8O,0
1853,JMPMFHLR,1
1854,9VQKLCKW,0
1855,DEST8WJ5,0
1856,HACPPGDE,0
1857,J3UEGWVQ,0
1858,UTOCTDD5,0
1859,DEY4KFJ3,0
1860,EZXR3YIW,0
1861,FQAYKMRO,0
1862,5DHQATXW,1
1863,C2TUXPA9,0
1864,JPD7UBBZ,0
1865,ERGDS55B,0
1866,IAJXAQFH,1
1867,8HGBLWXR,0
1868,TU6A6AMH,1
1869,CR8X248E,0
1870,QTVRXSKX,1
1871,DUJYW2TU,1
1872,CYQGNEQ2,0
1873,2TRJN5UF,0
1874,7MPDDUR4,0
1875,CYQEPFQT,0
1876,IDZXREAW,0
1877,U4QUHP7L,1
1878,DK9CD7ZE,0
1879,6HHA5RRK,1
1880,49EXMJZ6,0
1881,2G2EE3DT,0
1882,CGXEVZMU,0
1883,NR4CZSY2,0
1884,C9MYME6K,0
1885,DANNWQAR,0
1886,CHMWB8HB,0
1887,XPUXZUM3,0
1888,BRIVPZ3K,0
1889,AA2LFP2A,1
1890,DGWB49MS,0
1891,EYWP4KGH,0
1892,FCUK6HYX,0
1893,JDYWX4KP,1
1894,GMYUFPSA,0
1895,QNQFHUNS,0
1896,EZXZGS4B,0
1897,XQM82POQ,0
1898,EWEIQOCY,0
1899,6FA9PSDN,1
1900,HBNNJRUH,0
1901,FVKEWJTZ,0
1902,JJJOPMXD,0
1903,WD84W6A5,0
1904,JMVPYXWM,0
1905,EUUBXAGT,0
1906,ZLK4Q3ZM,0
1907,5URB6AEJ,1
1908,HNH3JDCM,1
1909,NXTHD3OP,0
1910,3VAPSJCX,0
1911,IPCLFCRQ,0
1912,JENCHMDU,0
1913,DARDATUK,0
1914,H8IKUYS2,0
1915,3CEYF3HJ,0
1916,D6WBL9RK,1
1917,ZYYFXVMR,0
1918,GVCRQWBA,0
1919,AAA7C8CQ,0
1920,G35TQ69J,1
1921,NCNX7TV2,0
1922,MNS9XTUF,1
1923,3IR4T7SP,0
1924,MEVQOXL7,0
1925,T6GTUN4C,0
1926,JXQHC7XY,1
1927,MJRHG8KX,1
1928,EYZ682NJ,0
1929,8VEMGFSL,0
1930,DACDCTZT,0
1931,JP7CBCEM,0
1932,J9QWFQF9,0
1933,6GD4RLCB,1
1934,EWXTCXPE,0
1935,7C7GOENS,1
1936,23DQAVQV,0
1937,RGFD8ZPH,0
1938,CL8K3YBD,0
1939,6YBQNHBQ,1
1940,DTHBZKSB,1
1941,6TQEDZQC,0
1942,CFXOBW2O,0
1943,7T8JYYCL,0
1944,HESCSZXV,1
1945,CJAKDFTL,1
1946,ZDXZFR6Q,0
1947,MYVGM9RJ,0
1948,65WHYC4P,1
1949,FTIMYRAQ,0
1950,QCQWQEJR,1
1951,XCS33DFV,1
1952,9MJ9YWYC,0
1953,5XWYNLTF,0
1954,JKWIJWGV,0
1955,RT5XDCCG,0
1956,C2XYGARV,0
1957,BUGY6EM8,0
1958,BNWJ5VGE,0
1959,PJRV3JVA,0
1960,MMTWFV7G,0
1961,EE9YKKYQ,0
1962,HSYV74R2,0
1963,85NHNJ4U,0
1964,CWLV52II,0
1965,QLP9RNSY,1
1966,HRNSH9AN,0
1967,CZWTSLYF,1
1968,BUIAAHR2,0
1969,FPPDU3MT,1
1970,D2CBWDEY,0
1971,LHCQDWFD,0
1972,C4NX6KNV,0
1973,7UVWTHEE,0
1974,B7VETZWT,0
1975,BPFXKQAR,0
1976,FOP3Q52Q,0
1977,EMROYVNN,0
1978,DKD7C2FC,0
1979,7MYZZD9X,0
1980,PCWON3RF,0
1981,AN4AFOBT,0
1982,DXOHRX9D,0
1983,HCMNUKTP,1
1984,WFLS7II9,1
1985,NA2J3YYK,0
1986,B4PB8ZAG,0
1987,54CNAFA2,0
1988,5BKYPMJM,0
1989,GAGVEZC5,0
1990,RGE7TEQJ,1
1991,TTOE9VGM,0
1992,JP9XGQCD,0
1993,YE9FMBVV,0
1994,AZNJEPKE,0
1995,T7Z9HTUC,0
1996,NNUDJXEP,0
1997,3ZXHWEN4,1
1998,BBJJTFNT,0
1999,MFOXWHJF,1
2000,SXVQEPPN,0
2001,MHQVNGZF,0
2002,R6BFDBCG,0
2003,GV8YLUY4,0
2004,M2IRDPRC,0
2005,HXDYYFBG,0
2006,OJ5DPMGN,0
2007,IWQDQLRK,0
2008,2YTABPCF,0
2009,ZDTENK4U,0
2010,K5AAKXS8,0
2011,8MAGHVCV,0
2012,XM6XDRY2,1
2013,DGAHJFFQ,0
2014,5NGBJ7BQ,1
2015,C8IVJZGV,0
2016,HNEFKSZF,1
2017,RPZEKDST,0
2018,TFTIYYRY,0
2019,8HY8V5UM,1
2020,5E4TJN5Q,0
2021,G8VWVJI5,1
2022,LYT7WLXA,0
2023,KHG2O2H8,0
2024,LNYVNXZD,1
2025,QCNX43FA,0
2026,OX7RDRYU,0
2027,J2SG6PGH,0
2028,QGHERKXO,1
2029,8XTQSTO2,1
2030,J9U8A7Q3,0
2031,CALDUOGC,0
2032,ARXVWZHG,0
2033,A8VK7QZG,1
2034,KPCUS9HY,1
2035,C53UFXNB,0
2036,MRYMVWB3,0
2037,PDKE3TKV,0
2038,8JDBLT8A,0
2039,EVRE5WBB,0
2040,KHYWS5XT,0
2041,EDXBXRF4,1
2042,T4IKMKME,0
2043,JWB4R8GF,1
2044,3WQW9A23,0
2045,BGEJSHRB,0
2046,BDPVMC64,0
2047,P2HQOERL,0
2048,K7LBQGKF,0
2049,M8SUW9XD,0
2050,4HYVSZBC,1
2051,FSDYRYRH,1
2052,JC6DFTEB,1
2053,9PS8QOXZ,0
2054,4QIX36RC,0
2055,SPUPNQUT,1
2056,PMBH4HFW,0
2057,EOMBVMKQ,1
2058,NG39PPM6,0
2059,IYGWR8VS,0
2060,6S9NQS2T,0
2061,BPYAYMHG,1
2062,X3RHKH6R,0
2063,NTRNDUHI,0
2064,B3WSP2NF,1
2065,ECGCKKBN,0
2066,JRWVUMPB,1
2067,DXJTYEOK,0
2068,2CSDCVLS,1
2069,FWKCCJVN,0
2070,HYAM4RWK,0
2071,CW7AZ8Y9,0
2072,PXFUBRJA,0
